date,trend,days_to_event_happen,event_title,event_votes,event_confidence
2017-12-31,84.92277829352687,,,,
2018-01-01,101.90733395223225,,,,
2018-01-02,125.68571187441978,,,,
2018-01-03,129.08262300616084,,,,
2018-01-04,135.876445269643,,,,
2018-01-05,105.30424508397331,,,,
2018-01-06,81.52586716178581,,,,
2018-01-07,98.51042282049117,,,,
2018-01-08,95.1135116887501,,,,
2018-01-09,95.1135116887501,,,,
2018-01-10,88.31968942526795,,,,
2018-01-11,74.73204489830366,,,,
2018-01-12,67.9382226348215,,,,
2018-01-13,71.33513376656256,,,,
2018-01-14,64.54131150308042,,,,
2018-01-15,64.54131150308042,,,,
2018-01-16,74.73204489830366,,,,
2018-01-17,81.52586716178581,,,,
2018-01-18,67.9382226348215,2,XTangle Listing,284,0.8978873239436599
2018-01-19,50.953666976116125,,,,
2018-01-20,50.953666976116125,,,,
2018-01-21,50.953666976116125,,,,
2018-01-22,61.144400371339344,,,,
2018-01-23,61.144400371339344,,,,
2018-01-24,50.953666976116125,,,,
2018-01-25,47.55675584437505,,,,
2018-01-26,37.36602244915183,,,,
2018-01-27,33.96911131741075,,,,
2018-01-28,37.36602244915183,,,,
2018-01-29,44.159844712633976,,,,
2018-01-30,40.762933580892906,,,,
2018-01-31,33.96911131741075,,,,
2018-02-01,40.762933580892906,,,,
2018-02-02,44.159844712633976,,,,
2018-02-03,30.572200185669672,,,,
2018-02-04,23.778377922187524,,,,
2018-02-05,37.36602244915183,,,,
2018-02-06,30.572200185669672,,,,
2018-02-07,30.572200185669672,,,,
2018-02-08,27.1752890539286,,,,
2018-02-09,30.572200185669672,,,,
2018-02-10,30.572200185669676,,,,
2018-02-11,23.778377922187524,,,,
2018-02-12,30.572200185669676,,,,
2018-02-13,23.778377922187524,,,,
2018-02-14,20.381466790446453,,,,
2018-02-15,30.572200185669676,,,,
2018-02-16,27.1752890539286,,,,
2018-02-17,23.778377922187524,,,,
2018-02-18,20.381466790446453,,,,
2018-02-19,27.1752890539286,,,,
2018-02-20,27.1752890539286,,,,
2018-02-21,23.778377922187524,,,,
2018-02-22,20.381466790446453,,,,
2018-02-23,20.381466790446453,,,,
2018-02-24,20.381466790446453,,,,
2018-02-25,33.96911131741075,,,,
2018-02-26,20.381466790446453,,,,
2018-02-27,23.778377922187524,,,,
2018-02-28,20.381466790446453,,,,
2018-03-01,23.778377922187524,,,,
2018-03-02,20.381466790446453,,,,
2018-03-03,16.984555658705375,,,,
2018-03-04,13.5876445269643,,,,
2018-03-05,16.984555658705375,,,,
2018-03-06,20.38146679044645,,,,
2018-03-07,13.587644526964299,,,,
2018-03-08,20.38146679044645,,,,
2018-03-09,20.38146679044645,,,,
2018-03-10,20.38146679044645,,,,
2018-03-11,13.587644526964299,,,,
2018-03-12,13.587644526964299,,,,
2018-03-13,13.587644526964299,,,,
2018-03-14,13.587644526964299,,,,
2018-03-15,13.587644526964299,,,,
2018-03-16,13.587644526964299,,,,
2018-03-17,13.587644526964299,,,,
2018-03-18,27.175289053928598,,,,
2018-03-19,20.38146679044645,,,,
2018-03-20,27.175289053928598,,,,
2018-03-21,20.38146679044645,,,,
2018-03-22,13.587644526964299,,,,
2018-03-23,13.587644526964299,,,,
2018-03-24,20.38146679044645,,,,
2018-03-25,13.587644526964299,,,,
2018-03-26,13.587644526964299,,,,
2018-03-27,13.587644526964299,,,,
2018-03-28,13.587644526964299,,,,
2018-03-29,13.587644526964299,,,,
2018-03-30,20.38146679044645,,,,
2018-03-31,13.587644526964299,,,,
2018-04-01,13.587644526964299,,,,
2018-04-02,13.587644526964299,,,,
2018-04-03,13.587644526964299,,,,
2018-04-04,13.587644526964299,,,,
2018-04-05,13.587644526964299,,,,
2018-04-06,6.7938222634821495,,,,
2018-04-07,6.7938222634821495,,,,
2018-04-08,13.587644526964299,,,,
2018-04-09,13.587644526964299,,,,
2018-04-10,13.587644526964299,,,,
2018-04-11,13.587644526964299,,,,
2018-04-12,13.587644526964299,,,,
2018-04-13,20.38146679044645,,,,
2018-04-14,13.587644526964299,,,,
2018-04-15,27.175289053928598,,,,
2018-04-16,20.38146679044645,,,,
